timestamp,open,high,low,close,volume
2024-04-01,3645.98,3646.35,3414.46,3505.52,266251.45
2024-04-02,3505.52,3507.54,3213.09,3279.4,406551.0
2024-04-03,3279.4,3368.57,3203.99,3312.24,301025.74
2024-04-04,3312.24,3444.82,3252.11,3329.17,306389.28
2024-04-05,3329.17,3348.68,3211.37,3319.12,301242.62
2024-04-06,3319.12,3398.56,3308.84,3352.4,151035.71
2024-04-07,3352.4,3459.61,3345.47,3453.85,153705.66
2024-04-08,3453.85,3728.57,3407.31,3694.7,348354.17
2024-04-09,3694.7,3726.03,3452.88,3504.83,330003.13
2024-04-10,3504.83,3562.32,3413.05,3545.56,287616.46
2024-04-11,3545.56,3617.34,3473.65,3503.21,225366.27
2024-04-12,3503.21,3552.91,3095.49,3239.12,415871.51
2024-04-13,3239.12,3301.9,2832.33,3011.51,617652.5
2024-04-14,3011.51,3175.48,2911.99,3158.26,480594.13
2024-04-15,3158.26,3280.66,3025.93,3103.0,393938.85
2024-04-16,3103.0,3128.0,2991.76,3085.42,359785.72
2024-04-17,3085.42,3123.61,2914.87,2985.12,323995.26
2024-04-18,2985.12,3095.76,2953.19,3065.69,288067.39
2024-04-19,3065.69,3128.53,2866.07,3057.95,342783.81
2024-04-20,3057.95,3172.03,3020.15,3157.04,167131.32
2024-04-21,3157.04,3198.43,3117.72,3148.11,148983.34
2024-04-22,3148.11,3237.49,3130.02,3201.55,209637.54
2024-04-23,3201.55,3265.06,3153.66,3219.78,213483.88
2024-04-24,3219.78,3293.6,3103.6,3139.1,269991.9
2024-04-25,3139.1,3191.65,3072.07,3155.47,281066.14
2024-04-26,3155.47,3166.44,3101.66,3130.07,219855.93
2024-04-27,3130.07,3281.58,3068.25,3253.23,203602.38
2024-04-28,3253.23,3356.14,3247.4,3262.43,205463.5
2024-04-29,3262.43,3286.13,3115.53,3215.73,267685.05
2024-04-30,3215.73,3249.56,2916.96,3011.46,361691.81
2024-05-01,3011.46,3020.24,2814.92,2968.82,435377.76
2024-05-02,2968.82,3016.2,2891.41,2986.41,272328.54
2024-05-03,2986.41,3128.05,2958.91,3103.77,277060.08
2024-05-04,3103.77,3168.22,3094.62,3117.52,147176.47
2024-05-05,3117.52,3171.62,3074.21,3137.09,152383.35
2024-05-06,3137.09,3221.37,3046.59,3063.19,237439.94
2024-05-07,3063.19,3129.75,3000.11,3005.91,221350.09
2024-05-08,3005.91,3037.87,2937.08,2973.31,241568.02
2024-05-09,2973.31,3058.63,2949.86,3035.93,211428.59
2024-05-10,3035.93,3053.17,2878.86,2909.58,258568.64
2024-05-11,2909.58,2944.04,2886.48,2911.82,125899.86
2024-05-12,2911.82,2954.09,2900.58,2927.97,111406.04
2024-05-13,2927.97,2994.62,2864.31,2950.16,261787.73
2024-05-14,2950.16,2960.08,2859.65,2880.64,249247.21
2024-05-15,2880.64,3041.55,2862.97,3033.46,250539.77
2024-05-16,3033.46,3041.6,2924.04,2945.17,221619.51
2024-05-17,2945.17,3121.45,2933.76,3093.44,237502.45
2024-05-18,3093.44,3147.62,3085.46,3123.72,131838.78
2024-05-19,3123.72,3137.07,3054.06,3070.68,139746.96
2024-05-20,3070.68,3694.25,3048.64,3661.58,613409.29
2024-05-21,3661.58,3838.22,3626.39,3789.36,610857.21
2024-05-22,3789.36,3812.19,3653.74,3736.33,379891.06
2024-05-23,3736.33,3945.85,3545.21,3781.61,669270.47
2024-05-24,3781.61,3827.36,3628.42,3727.14,288764.04
2024-05-25,3727.14,3777.86,3708.25,3749.23,99783.57
2024-05-26,3749.23,3882.33,3731.48,3824.34,161510.02
2024-05-27,3824.34,3973.81,3821.86,3891.26,205569.41
2024-05-28,3891.26,3926.23,3769.74,3840.39,233210.02
2024-05-29,3840.39,3883.1,3740.97,3762.22,230073.49
2024-05-30,3762.22,3823.86,3700.91,3746.97,207732.71
2024-05-31,3746.97,3844.09,3720.98,3758.65,225857.18
2024-06-01,3758.65,3829.62,3748.85,3812.81,97005.74
2024-06-02,3812.81,3834.79,3750.64,3779.06,123116.68
2024-06-03,3779.06,3849.89,3758.03,3766.32,171897.5
2024-06-04,3766.32,3832.27,3731.38,3810.73,161833.45
2024-06-05,3810.73,3887.65,3778.47,3866.46,170665.85
2024-06-06,3866.46,3878.9,3758.9,3812.05,140945.2
2024-06-07,3812.05,3839.68,3584.45,3676.79,249976.03
2024-06-08,3676.79,3707.87,3660.99,3680.84,80031.59
2024-06-09,3680.84,3721.77,3666.37,3706.0,64608.0
2024-06-10,3706.0,3712.47,3643.95,3665.99,115082.08
2024-06-11,3665.99,3671.15,3420.98,3497.32,327115.24
2024-06-12,3497.32,3656.3,3462.28,3559.25,236419.7
2024-06-13,3559.25,3560.44,3426.66,3467.79,244679.96
2024-06-14,3467.79,3529.49,3360.4,3479.74,263322.79
2024-06-15,3479.74,3591.34,3471.43,3566.61,160975.62
2024-06-16,3566.61,3650.47,3539.39,3622.37,123587.85
2024-06-17,3622.37,3636.6,3464.1,3510.08,293898.69
2024-06-18,3510.08,3515.3,3360.4,3482.27,360756.73
2024-06-19,3482.27,3585.45,3464.99,3558.97,277087.04
2024-06-20,3558.97,3624.03,3484.24,3510.94,285337.3
2024-06-21,3510.94,3545.62,3445.09,3517.28,285086.02
2024-06-22,3517.28,3520.1,3474.17,3494.25,92237.39
2024-06-23,3494.25,3519.63,3405.61,3418.62,128959.72
2024-06-24,3418.62,3432.39,3238.76,3350.54,432111.09
2024-06-25,3350.54,3429.63,3335.17,3393.91,268888.0
2024-06-26,3393.91,3424.88,3324.89,3369.46,233222.44
2024-06-27,3369.46,3473.86,3360.17,3445.8,202794.81
2024-06-28,3445.8,3484.29,3361.15,3373.8,237892.69
2024-06-29,3373.8,3402.58,3367.02,3373.52,73783.39
2024-06-30,3373.52,3454.57,3348.22,3432.82,113753.11
2024-07-01,3432.82,3519.01,3421.6,3438.83,194043.88
2024-07-02,3438.83,3460.32,3397.31,3416.41,133508.19
2024-07-03,3416.41,3427.05,3248.43,3292.16,252160.2
2024-07-04,3292.16,3309.66,3050.24,3058.81,331942.98
2024-07-05,3058.81,3107.89,2813.4,2982.07,590544.78
2024-07-06,2982.07,3081.82,2956.02,3067.54,186751.41
2024-07-07,3067.54,3073.37,2922.6,2931.2,194303.14
2024-07-08,2931.2,3095.59,2823.46,3018.49,446084.06
2024-07-09,3018.49,3113.28,3003.39,3066.44,270137.34
2024-07-10,3066.44,3151.0,3024.32,3100.44,266996.85
2024-07-11,3100.44,3216.8,3055.15,3099.49,306401.14
2024-07-12,3099.49,3158.27,3045.45,3134.62,263282.49
2024-07-13,3134.62,3203.26,3114.5,3176.67,143528.6
2024-07-14,3176.67,3269.15,3164.68,3246.12,179824.84
2024-07-15,3246.12,3495.92,3234.16,3485.5,372645.85
2024-07-16,3485.5,3500.11,3348.6,3446.19,381716.86
2024-07-17,3446.19,3518.37,3377.02,3387.66,290332.97
2024-07-18,3387.66,3489.81,3367.76,3425.94,294308.06
2024-07-19,3425.94,3542.18,3376.46,3506.0,362043.38
2024-07-20,3506.0,3541.04,3482.21,3518.85,155617.03
2024-07-21,3518.85,3547.99,3413.6,3536.46,237146.07
2024-07-22,3536.46,3563.26,3424.39,3441.05,293172.34
2024-07-23,3441.05,3541.2,3390.66,3483.07,497692.19
2024-07-24,3483.07,3488.34,3305.26,3335.15,374294.59
2024-07-25,3335.15,3342.09,3086.98,3174.48,629226.14
2024-07-26,3174.48,3286.14,3170.16,3274.89,352369.01
2024-07-27,3274.89,3328.21,3191.5,3249.36,266332.66
2024-07-28,3249.36,3284.22,3198.42,3270.15,169799.31
2024-07-29,3270.15,3396.47,3257.12,3317.94,401715.85
2024-07-30,3317.94,3365.72,3233.0,3278.41,350556.94
2024-07-31,3278.41,3348.14,3212.6,3231.84,376464.31
2024-08-01,3231.84,3242.01,3077.63,3200.67,487547.13
2024-08-02,3200.67,3215.63,2963.83,2985.72,523145.1
2024-08-03,2985.72,3016.01,2857.64,2902.09,393207.03
2024-08-04,2902.09,2932.92,2631.57,2688.08,471043.14
2024-08-05,2688.08,2695.99,2121.38,2420.39,1526680.78
2024-08-06,2420.39,2555.03,2416.38,2462.39,714375.21
2024-08-07,2462.39,2552.44,2309.57,2343.5,726776.89
2024-08-08,2343.5,2725.27,2321.44,2683.62,683581.04
2024-08-09,2683.62,2708.37,2553.45,2600.21,477272.21
2024-08-10,2600.21,2645.71,2577.75,2610.64,216883.19
2024-08-11,2610.64,2720.01,2541.45,2555.67,341708.96
2024-08-12,2555.67,2750.36,2510.8,2723.07,568584.98
2024-08-13,2723.07,2738.95,2611.9,2703.6,445417.36
2024-08-14,2703.6,2780.36,2634.08,2661.98,501689.55
2024-08-15,2661.98,2675.61,2516.45,2570.39,513312.96
2024-08-16,2570.39,2631.33,2551.62,2593.7,386678.1
2024-08-17,2593.7,2627.79,2588.33,2614.92,145605.55
2024-08-18,2614.92,2688.05,2595.09,2612.58,230351.73
2024-08-19,2612.58,2648.59,2564.33,2637.47,350672.63
2024-08-20,2637.47,2696.96,2555.47,2573.25,391914.19
2024-08-21,2573.25,2665.0,2536.65,2631.39,406904.03
2024-08-22,2631.39,2645.74,2585.16,2623.57,302785.48
2024-08-23,2623.57,2801.3,2622.04,2764.81,454835.09
2024-08-24,2764.81,2821.03,2734.68,2769.86,247938.26
2024-08-25,2769.86,2793.69,2734.94,2747.52,197125.99
2024-08-26,2747.52,2763.44,2667.78,2681.15,361330.86
2024-08-27,2681.15,2700.25,2397.41,2458.29,575029.06
2024-08-28,2458.29,2555.36,2419.63,2528.73,723938.63
2024-08-29,2528.73,2596.48,2505.99,2527.97,490152.85
2024-08-30,2527.97,2549.39,2431.81,2526.02,540292.51
2024-08-31,2526.02,2533.75,2492.3,2513.01,161106.88
2024-09-01,2513.01,2516.11,2399.46,2426.06,391153.73
2024-09-02,2426.06,2564.12,2423.46,2538.22,443297.14
2024-09-03,2538.22,2553.6,2412.13,2424.4,404963.91
2024-09-04,2424.4,2489.97,2307.38,2450.36,631890.81
2024-09-05,2450.36,2465.98,2347.87,2367.89,506160.09
2024-09-06,2367.89,2408.12,2150.58,2224.52,1270951.21
2024-09-07,2224.52,2311.5,2221.47,2273.45,397641.65
2024-09-08,2273.45,2333.32,2240.93,2297.39,418755.78
2024-09-09,2297.39,2381.15,2272.96,2360.0,734292.08
2024-09-10,2360.0,2399.89,2321.2,2388.83,515248.66
2024-09-11,2388.83,2389.63,2277.46,2340.73,810168.09
2024-09-12,2340.73,2392.23,2315.2,2361.91,540552.51
2024-09-13,2361.91,2467.01,2337.55,2441.28,558228.19
2024-09-14,2441.28,2442.6,2380.27,2418.52,228792.89
2024-09-15,2418.52,2430.97,2284.83,2316.46,397331.43
2024-09-16,2316.46,2335.55,2252.35,2295.53,620444.86
2024-09-17,2295.53,2394.13,2263.23,2342.21,534392.14
2024-09-18,2342.21,2376.81,2277.24,2375.01,802301.0
2024-09-19,2375.01,2495.81,2373.21,2465.83,669373.26
2024-09-20,2465.83,2572.48,2438.28,2561.88,662488.82
2024-09-21,2561.88,2623.23,2529.08,2613.27,350291.99
2024-09-22,2613.27,2632.42,2525.5,2581.43,433318.91
2024-09-23,2581.43,2703.72,2540.14,2647.17,797788.43
2024-09-24,2647.17,2671.47,2591.67,2653.41,564932.4
2024-09-25,2653.41,2673.98,2554.44,2579.69,458195.34
2024-09-26,2579.69,2667.12,2558.97,2632.81,636262.74
2024-09-27,2632.81,2729.09,2615.78,2695.48,630258.28
2024-09-28,2695.48,2704.85,2650.36,2676.03,253740.82
2024-09-29,2676.03,2684.06,2634.67,2658.08,336903.96
2024-09-30,2658.08,2663.74,2574.29,2601.63,675135.62
2024-10-01,2601.63,2658.14,2412.86,2447.54,935350.48
2024-10-02,2447.54,2498.47,2351.69,2363.64,878594.95
2024-10-03,2363.64,2403.1,2309.02,2349.81,791791.01
2024-10-04,2349.81,2441.17,2339.08,2414.67,613653.36
2024-10-05,2414.67,2428.3,2389.86,2414.79,228294.58
2024-10-06,2414.79,2457.66,2406.92,2439.96,247260.3
2024-10-07,2439.96,2520.68,2403.11,2422.14,605307.21
2024-10-08,2422.14,2464.96,2400.15,2439.67,565992.23
2024-10-09,2439.67,2472.34,2349.45,2368.44,628217.18
2024-10-10,2368.44,2418.45,2327.91,2384.4,646463.58
2024-10-11,2384.4,2471.51,2380.07,2439.03,514548.99
2024-10-12,2439.03,2489.88,2433.76,2475.93,268416.86
2024-10-13,2475.93,2484.69,2436.05,2468.12,309345.14
2024-10-14,2468.12,2653.38,2442.68,2629.02,691238.78
2024-10-15,2629.02,2687.32,2536.79,2606.92,701243.67
2024-10-16,2606.92,2647.0,2588.65,2610.95,471282.51
2024-10-17,2610.95,2647.64,2574.89,2605.1,439222.83
2024-10-18,2605.1,2676.03,2595.49,2642.22,449053.78
2024-10-19,2642.22,2663.13,2631.03,2648.12,157675.14
2024-10-20,2648.12,2758.61,2635.5,2746.4,336813.48
2024-10-21,2746.4,2768.44,2653.51,2665.9,485361.67
2024-10-22,2665.9,2670.69,2605.16,2621.31,468082.26
2024-10-23,2621.31,2626.44,2447.63,2522.33,554160.28
2024-10-24,2522.33,2559.63,2505.09,2534.54,520686.94
2024-10-25,2534.54,2564.77,2379.92,2436.2,793068.69
2024-10-26,2436.2,2504.68,2426.19,2479.7,374032.46
2024-10-27,2479.7,2524.68,2460.86,2505.21,250034.47
2024-10-28,2505.21,2587.97,2468.99,2565.82,621030.44
2024-10-29,2565.82,2681.49,2559.73,2638.16,695762.27
2024-10-30,2638.16,2721.17,2599.62,2658.35,598055.65
2024-10-31,2658.35,2668.16,2500.37,2515.04,525510.51
2024-11-01,2515.04,2585.36,2465.23,2510.39,540363.93
2024-11-02,2510.39,2522.44,2470.1,2493.41,197860.22
2024-11-03,2493.41,2495.76,2410.21,2456.66,456155.0
2024-11-04,2456.66,2489.68,2356.45,2396.87,488064.97
2024-11-05,2396.87,2479.4,2379.36,2422.4,541608.48
2024-11-06,2422.4,2746.79,2420.17,2724.61,983307.18
2024-11-07,2724.61,2920.14,2701.67,2897.52,983985.53
2024-11-08,2897.52,2985.38,2889.33,2963.98,864685.78
2024-11-09,2963.98,3158.45,2957.02,3127.99,674864.79
2024-11-10,3127.99,3251.73,3070.75,3186.06,1066371.96
2024-11-11,3186.06,3391.44,3108.06,3375.79,1371655.28
2024-11-12,3375.79,3446.83,3210.71,3247.18,1572933.12
2024-11-13,3247.18,3339.13,3121.1,3191.32,1694646.9
2024-11-14,3191.32,3242.46,3029.87,3059.11,1094612.33
2024-11-15,3059.11,3131.21,3014.42,3091.03,1010306.63
2024-11-16,3091.03,3220.45,3073.05,3134.46,711991.72
2024-11-17,3134.46,3161.64,3035.43,3076.78,883275.45
2024-11-18,3076.78,3225.96,3043.95,3209.54,1056560.33
2024-11-19,3209.54,3222.68,3069.92,3112.1,872393.18
2024-11-20,3112.1,3161.74,3032.19,3072.39,920895.41
2024-11-21,3072.39,3390.36,3035.42,3359.82,1472261.88
2024-11-22,3359.82,3429.52,3260.59,3331.89,1093593.44
2024-11-23,3331.89,3500.84,3316.75,3397.31,1006484.06
2024-11-24,3397.31,3453.25,3286.01,3364.81,714306.85
2024-11-25,3364.81,3546.9,3304.24,3414.86,1551247.76
2024-11-26,3414.86,3463.14,3253.0,3323.46,1228456.09
2024-11-27,3323.46,3688.67,3300.95,3657.71,1089769.54
2024-11-28,3657.71,3665.49,3530.59,3579.62,676354.04
2024-11-29,3579.62,3649.37,3535.89,3593.72,638222.65
2024-11-30,3593.72,3740.88,3569.68,3706.22,602183.58
2024-12-01,3706.22,3748.69,3661.41,3710.38,615049.12
2024-12-02,3710.38,3763.68,3556.46,3644.73,1050376.87
2024-12-03,3644.73,3670.83,3502.19,3617.6,957760.15
2024-12-04,3617.6,3896.39,3617.49,3845.15,1491705.74
2024-12-05,3845.15,3960.04,3682.13,3789.23,1530990.47
2024-12-06,3789.23,4095.77,3781.72,4005.27,1111693.25
2024-12-07,4005.27,4030.6,3973.34,4000.53,377746.89
2024-12-08,4000.53,4018.61,3925.98,4007.11,352808.68
2024-12-09,4007.11,4008.95,3518.41,3714.19,1331815.99
2024-12-10,3714.19,3782.03,3516.11,3630.62,1532770.64
2024-12-11,3630.62,3851.87,3564.93,3834.97,846033.64
2024-12-12,3834.97,3989.26,3800.06,3882.65,992205.5
2024-12-13,3882.65,3969.42,3854.19,3907.67,671079.01
2024-12-14,3907.67,3945.69,3824.52,3869.58,407410.26
2024-12-15,3869.58,3973.82,3831.25,3957.8,401077.22
2024-12-16,3957.8,4109.05,3882.18,3987.5,952417.89
2024-12-17,3987.5,4041.72,3848.18,3893.55,786202.61
2024-12-18,3893.55,3906.34,3615.92,3624.67,1372709.16
2024-12-19,3624.67,3718.21,3324.98,3414.47,1830425.9
2024-12-20,3414.47,3497.41,3097.02,3470.82,2219323.99
2024-12-21,3470.82,3553.59,3291.33,3337.38,1155916.14
2024-12-22,3337.38,3400.67,3217.99,3278.9,1040424.92
2024-12-23,3278.9,3462.33,3214.22,3418.24,1490422.32
2024-12-24,3418.24,3537.95,3353.25,3491.08,786958.56
2024-12-25,3491.08,3544.38,3437.73,3494.17,491620.39
2024-12-26,3494.17,3512.4,3301.29,3331.04,763125.04
2024-12-27,3331.04,3438.15,3302.29,3328.67,853759.31
2024-12-28,3328.67,3421.63,3317.24,3397.86,387541.31
2024-12-29,3397.86,3408.15,3319.97,3350.43,378550.32
2024-12-30,3350.43,3430.01,3297.17,3356.45,941507.45
2024-12-31,3356.45,3446.75,3310.44,3331.15,657646.83
2025-01-01,3331.15,3367.25,3307.9,3353.28,435980.05
2025-01-02,3353.28,3501.88,3347.42,3452.59,636086.97
2025-01-03,3452.59,3629.72,3420.39,3607.83,573464.49
2025-01-04,3607.83,3670.74,3571.37,3656.45,344694.11
2025-01-05,3656.45,3674.88,3593.38,3635.29,266362.47
2025-01-06,3635.29,3745.42,3610.01,3688.83,656886.99
2025-01-07,3688.83,3702.31,3355.66,3380.43,1018302.92
2025-01-08,3380.43,3414.51,3206.56,3326.54,1153190.37
2025-01-09,3326.54,3356.53,3157.37,3219.05,910975.51
2025-01-10,3219.05,3321.87,3194.45,3266.41,761483.53
2025-01-11,3266.41,3318.86,3217.1,3281.96,203414.68
2025-01-12,3281.96,3298.43,3223.43,3266.23,207030.12
2025-01-13,3266.23,3336.51,2914.43,3136.46,1280425.97
2025-01-14,3136.46,3256.06,3124.84,3224.35,620405.54
2025-01-15,3224.35,3474.83,3185.43,3451.52,648861.59
2025-01-16,3451.52,3460.18,3264.33,3307.52,676527.58
2025-01-17,3307.52,3526.53,3307.3,3475.27,665412.16
2025-01-18,3475.27,3495.59,3225.3,3304.42,692333.48
2025-01-19,3304.42,3445.08,3125.79,3210.82,1498939.76
2025-01-20,3210.82,3447.33,3139.52,3280.4,916417.88
2025-01-21,3280.4,3367.68,3201.27,3327.64,1285042.36
2025-01-22,3327.64,3365.8,3220.94,3241.51,789270.59
2025-01-23,3241.51,3349.16,3181.65,3338.7,1191552.39
2025-01-24,3338.7,3429.38,3275.03,3309.74,872425.0
2025-01-25,3309.74,3350.1,3268.95,3318.45,390644.39
2025-01-26,3318.45,3361.69,3228.27,3231.79,344823.13
2025-01-27,3231.79,3253.33,3019.62,3181.65,1946485.97
2025-01-28,3181.65,3223.46,3038.14,3075.83,810050.82
2025-01-29,3075.83,3181.8,3053.79,3114.1,979425.36
2025-01-30,3114.1,3283.81,3090.57,3247.4,663385.4
2025-01-31,3247.4,3438.39,3213.28,3300.04,942571.25
2025-02-01,3300.04,3330.53,3100.98,3116.61,641936.96
2025-02-02,3116.61,3162.42,2748.46,2869.16,1664866.72
2025-02-03,2869.16,2923.86,2135.28,2883.08,2309801.7
2025-02-04,2883.08,2891.59,2630.1,2732.09,2250660.33
2025-02-05,2732.09,2828.52,2699.66,2788.52,1561075.32
2025-02-06,2788.52,2859.03,2655.84,2686.96,1412060.12
2025-02-07,2686.96,2799.25,2562.54,2622.67,1450026.8
2025-02-08,2622.67,2668.42,2588.23,2632.76,745326.75
2025-02-09,2632.76,2697.47,2523.01,2627.84,706455.13
2025-02-10,2627.84,2694.65,2560.51,2661.94,819336.22
2025-02-11,2661.94,2725.63,2560.02,2602.22,811259.68
2025-02-12,2602.22,2796.27,2547.78,2738.57,1047046.99
2025-02-13,2738.57,2758.43,2613.47,2676.25,641770.87
2025-02-14,2676.25,2792.57,2665.32,2726.02,455393.53
2025-02-15,2726.02,2739.45,2669.92,2693.56,193220.8
2025-02-16,2693.56,2726.44,2652.48,2661.59,222344.21
2025-02-17,2661.59,2849.7,2638.4,2744.13,658802.74
2025-02-18,2744.13,2756.89,2604.91,2670.43,782871.53
2025-02-19,2670.43,2736.55,2655.15,2715.47,357866.03
2025-02-20,2715.47,2771.4,2707.57,2738.98,307273.65
2025-02-21,2738.98,2846.45,2614.91,2661.6,973132.84
2025-02-22,2661.6,2797.94,2652.29,2763.54,325917.91
2025-02-23,2763.54,2855.62,2745.76,2819.92,377823.95
2025-02-24,2819.92,2839.7,2472.67,2513.65,860333.28
2025-02-25,2513.65,2530.78,2321.8,2492.48,1322164.02
2025-02-26,2492.48,2504.36,2253.78,2333.12,953519.11
2025-02-27,2333.12,2379.42,2227.96,2305.51,755764.07
2025-02-28,2305.51,2312.03,2074.27,2236.53,1316509.15
2025-03-01,2236.53,2280.48,2142.32,2216.72,412403.61
2025-03-02,2216.72,2551.36,2172.23,2518.51,1112129.61
2025-03-03,2518.51,2523.92,2095.86,2147.5,1242863.16
2025-03-04,2147.5,2221.77,1992.64,2171.13,1580979.38
2025-03-05,2171.13,2272.97,2154.95,2241.7,645690.07
