timestamp,open,high,low,close,volume
2023-12-27 01:00:00,2225.72,2233.21,2221.64,2230.68,5900.47
2023-12-27 02:00:00,2230.68,2231.08,2216.26,2220.94,7968.68
2023-12-27 03:00:00,2220.94,2225.95,2212.66,2217.61,6176.82
2023-12-27 04:00:00,2217.61,2224.94,2216.77,2221.77,4778.96
2023-12-27 05:00:00,2221.77,2228.39,2217.27,2226.4,5545.86
2023-12-27 06:00:00,2226.4,2231.21,2221.86,2226.18,4813.8
2023-12-27 07:00:00,2226.18,2230.44,2223.97,2228.82,4063.58
2023-12-27 08:00:00,2228.82,2253.47,2227.24,2248.52,12422.94
2023-12-27 09:00:00,2248.52,2252.53,2242.49,2251.3,8269.05
2023-12-27 10:00:00,2251.3,2279.83,2249.08,2278.98,16279.06
2023-12-27 11:00:00,2278.98,2291.22,2274.61,2286.05,15158.42
2023-12-27 12:00:00,2286.05,2291.17,2275.77,2283.79,14781.28
2023-12-27 13:00:00,2283.79,2299.9,2277.25,2293.83,15188.33
2023-12-27 14:00:00,2293.83,2342.27,2291.29,2327.76,35815.04
2023-12-27 15:00:00,2327.76,2356.4,2327.25,2343.29,39739.53
2023-12-27 16:00:00,2343.29,2377.06,2340.72,2367.2,46090.17
2023-12-27 17:00:00,2367.2,2370.19,2343.77,2347.16,26509.97
2023-12-27 18:00:00,2347.16,2354.32,2336.2,2351.37,23483.17
2023-12-27 19:00:00,2351.37,2353.95,2339.86,2347.93,12410.57
2023-12-27 20:00:00,2347.93,2356.95,2346.42,2352.95,15608.41
2023-12-27 21:00:00,2352.95,2363.28,2349.56,2361.02,23681.94
2023-12-27 22:00:00,2361.02,2374.34,2360.45,2366.81,16024.49
2023-12-27 23:00:00,2366.81,2393.37,2366.7,2380.34,25582.7
2023-12-28 00:00:00,2380.34,2441.84,2378.28,2434.4,58452.43
2023-12-28 01:00:00,2434.4,2447.35,2413.64,2416.17,27923.29
2023-12-28 02:00:00,2416.17,2420.32,2405.43,2413.16,15700.43
2023-12-28 03:00:00,2413.16,2421.41,2410.57,2415.44,11485.76
2023-12-28 04:00:00,2415.44,2426.42,2403.28,2404.73,16118.98
2023-12-28 05:00:00,2404.73,2407.42,2381.09,2391.26,18719.25
2023-12-28 06:00:00,2391.26,2392.77,2370.71,2375.07,16406.85
